lang	worker	num_hits	quality	quality_syn	num_langs	goog
hi	1055	32	0.594	0.734	1	0.0
hi	1056	32	0.297	0.469	1	0.0
hi	1813	1	0.000	0.000	0	0.0
hi	1058	4	0.000	0.000	1	0.0
hi	1059	3	0.333	0.500	1	0.493
hi	1818	3	0.000	0.333	1	0.0
hi	1819	1	0.000	0.000	0	0.0
hi	1067	1	0.500	1.000	1	0.0
hi	2507	3	0.333	0.667	1	0.591
hi	329	1	0.000	1.000	many	0.0
hi	1062	1	1.000	1.000	1	0.0
hi	1199	4	0.375	0.500	1	0.0
hi	1867	1	0.000	0.000	0	0.0
hi	647	12	0.583	0.958	1	0.0
hi	1815	5	0.600	0.800	1	0.0
hi	1151	2	0.500	0.750	many	0.0
hi	1052	1	0.500	1.000	1	0.0
hi	511	1	0.500	1.000	1	0.0
hi	1817	2	0.250	0.250	0	0.0
hi	1006	65	0.415	0.731	1	0.0
hi	1810	1	0.000	0.500	1	0.0
hi	1811	2	0.000	0.000	1	0.3
hi	1807	2	0.500	0.750	1	0.0
hi	1806	12	0.625	0.917	1	0.0
hi	1805	8	0.500	0.875	1	0.0
hi	1040	8	0.188	0.188	1	0.0
hi	1047	9	0.000	0.389	1	0.0
hi	1802	10	0.650	0.750	1	0.0
hi	1045	7	0.500	0.929	1	0.0
hi	1044	2	0.500	1.000	1	0.0
hi	1049	3	0.833	1.000	many	0.0
hi	1057	1	0.500	1.000	many	0.0
hi	1809	18	0.778	0.889	1	0.0
hi	1686	34	0.426	0.750	1	0.493
hi	1061	3	0.667	0.833	1	0.0
hi	478	99	0.217	0.520	many	0.0
hi	682	1	0.000	0.500	many	0.62
hi	1803	1	0.500	1.000	1	0.0
hi	266	1	0.500	1.000	1	0.0
he	4568	32	0.375	0.578	1	0.287
he	2730	1	0.000	1.000	1	0.2
he	2731	1	1.000	1.000	1	0.3
he	5395	2	0.500	0.500	1	0.35
he	3472	10	0.850	0.950	1	0.3
he	4180	4	0.375	0.500	0	0.1
he	5179	13	0.423	0.692	0	0.65
he	5082	4	0.500	0.750	1	0.325
he	4237	1	0.000	0.000	0	0.1
he	5522	11	0.227	0.455	1	0.282
he	5523	110	0.791	0.909	1	0.257
he	5524	8	0.812	1.000	1	0.225
he	5525	2	0.750	1.000	1	0.35
he	103	199	0.447	0.656	many	0.263
he	100	2	0.500	0.500	1	0.25
he	5570	6	0.583	0.917	0	0.4
he	1952	1	0.000	0.000	many	0.0
he	4235	6	0.583	0.667	1	0.1
he	2252	10	0.800	1.000	1	0.32
he	3474	3	0.167	0.333	0	0.267
he	4009	2	0.250	0.250	1	0.3
he	5355	13	0.385	0.885	1	0.231
he	101	6	0.500	0.500	1	0.117
he	5434	70	0.514	0.707	1	0.618
he	3473	2	0.250	0.250	0	0.15
he	5451	58	0.750	0.931	1	0.264
he	5228	5	0.500	0.900	1	0.22
he	5589	7	0.429	0.643	0	0.686
he	5571	1	0.500	1.000	0	0.4
he	4594	7	0.857	0.929	0	0.271
he	4595	4	0.750	0.875	1	0.275
he	917	31	0.661	0.774	1	0.287
he	817	1	0.000	1.000	1	0.5
he	5289	8	0.438	0.875	0	0.2
he	5591	1	1.000	1.000	1	0.2
he	4513	1	1.000	1.000	1	0.4
he	5120	1	0.000	0.500	0	0.2
he	5590	4	0.500	0.750	1	0.3
he	3873	17	0.471	0.706	1	0.288
he	2729	2	0.250	0.500	1	0.15
he	4505	63	0.524	0.659	1	0.588
he	5324	798	0.687	0.815	0	0.267
he	5354	21	0.667	0.905	1	0.21
he	3876	60	0.458	0.717	1	0.172
he	5428	3	0.333	0.833	0	0.433
he	102	69	0.478	0.543	1	0.243
he	4236	2	0.500	1.000	0	0.2
he	3159	57	0.535	0.711	0	0.0
he	4234	4	0.500	0.875	1	0.225
he	106	1	0.500	1.000	1	0.3
he	104	12	0.833	0.917	1	0.333
he	105	24	0.729	0.917	1	0.35
he	5267	10	0.650	0.850	1	0.36
he	5266	46	0.598	0.815	1	0.335
he	821	1	0.500	1.000	1	0.2
he	5592	6	0.750	0.917	0	0.167
he	5262	7	0.643	0.929	1	0.171
he	5261	22	0.636	0.841	1	0.309
he	4405	2	0.500	1.000	0	0.35
he	5574	1	1.000	1.000	0	0.2
he	4400	3	0.667	1.000	0	0.0
he	5572	1	1.000	1.000	0	0.4
he	4756	2	0.750	0.750	1	0.2
he	4645	6	0.250	0.250	1	0.317
he	5325	2	0.750	0.750	1	0.2
he	5573	1	1.000	1.000	1	0.2
he	2259	7	0.500	0.929	1	0.257
he	2258	3	1.000	1.000	1	0.267
he	2257	15	0.233	0.267	1	0.313
he	2256	4	0.875	1.000	1	0.425
he	2255	15	0.133	0.200	1	0.253
he	2254	15	0.867	1.000	1	0.267
he	2253	14	0.500	0.714	1	0.257
he	820	24	0.708	0.938	1	0.287
he	823	1	0.500	1.000	1	0.5
he	822	15	0.433	0.667	1	0.32
mg	596	1	0.500	0.500	1	0.2
mg	3648	43	0.616	0.779	1	0.0
mg	1628	1	0.000	0.000	0	0.0
mg	3649	3	0.000	0.000	0	0.0
mg	1952	1	0.000	0.000	many	0.0
mg	3647	3	0.500	0.833	0	0.0
uz	4524	4	0.000	0.000	0	0.0
uz	4088	10	0.500	0.800	0	0.677
uz	984	1	0.000	0.000	0	0.601
uz	5291	1	0.000	0.500	1	0.0
uz	3274	18	0.056	0.889	many	0.0
uz	2913	1	0.000	0.000	0	0.0
uz	3273	15	0.800	0.833	1	0.0
uz	4576	2	0.750	1.000	1	0.357
uz	277	12	0.667	0.708	0	0.0
uz	5641	3	0.667	0.667	0	0.0
uz	5640	3	0.000	0.000	0	0.0
uz	5135	3	0.167	0.333	0	0.0
uz	5642	3	1.000	1.000	0	0.0
uz	4783	6	0.083	0.333	0	0.0
uz	4554	1	0.500	0.500	0	0.0
uz	4449	194	0.003	0.142	0	0.0
uz	5099	1	0.500	1.000	1	0.0
uz	5250	13	0.000	0.000	0	0.0
uz	4612	21	0.167	0.190	0	0.0
uz	2100	1	0.000	0.000	1	0.0
uz	4421	1	0.000	0.000	0	0.0
uz	5413	1	0.000	0.000	0	0.0
uz	5375	1	0.000	0.000	1	0.0
uz	2099	2	0.000	0.000	many	0.0
uz	2225	1	0.500	0.500	0	0.0
uz	5546	298	0.589	0.789	0	0.0
uz	5547	27	0.370	0.759	0	0.0
uz	5544	273	0.606	0.788	0	0.0
uz	5457	1	1.000	1.000	0	0.0
uz	5585	2	0.000	0.500	0	0.0
uz	3281	1	0.000	0.000	0	0.0
uz	2038	8	0.000	0.062	0	0.508
uz	5383	123	0.660	0.709	1	0.0
uz	5384	57	0.816	0.939	0	0.0
uz	5671	1	0.000	0.000	0	0.0
uz	5548	1	1.000	1.000	0	0.0
uz	5286	455	0.842	0.913	0	0.0
uz	4441	125	0.144	0.232	0	0.0
uz	5672	1	1.000	1.000	0	0.0
uz	3129	1	0.000	0.500	1	0.475
uz	5607	1	0.000	0.000	0	0.0
uz	5103	4	0.000	0.000	1	0.0
uz	4464	1	0.500	0.500	0	0.518
uz	5107	4	0.000	0.000	0	0.0
uz	4778	495	0.729	0.889	0	0.0
uz	4139	679	0.553	0.778	0	0.0
uz	5265	19	0.000	0.000	0	0.0
uz	5236	2	0.500	1.000	0	0.0
uz	5638	35	0.400	0.771	0	0.0
uz	5639	7	0.000	0.214	1	0.0
uz	2214	339	0.684	0.761	1	0.0
uz	4666	1	0.000	0.000	1	0.0
uz	5246	5	0.000	0.000	0	0.0
uz	4763	88	0.102	0.199	0	0.0
uz	3506	4	0.375	0.625	0	0.0
uz	1431	4	0.750	1.000	1	0.0
uz	4553	1	0.000	0.000	0	0.0
uz	1104	35	0.557	0.657	1	0.0
uz	5462	1	0.500	0.500	0	0.0
uz	4976	26	0.192	0.462	0	0.0
uz	4843	5	0.000	0.000	many	0.0
uz	2160	1	0.500	0.500	0	0.0
uz	4851	5	0.000	0.000	0	0.0
ml	1269	2	0.500	0.500	1	0.0
ml	1268	3	0.500	0.500	1	0.0
ml	1300	1	1.000	1.000	1	0.0
ml	1301	1	0.000	0.000	1	0.0
ml	1302	1	0.000	0.500	1	0.0
ml	1303	1	0.500	1.000	1	0.0
ml	1263	2	0.167	0.167	many	0.0
ml	1262	2	0.500	0.750	1	0.0
ml	1261	2	0.750	0.750	1	0.0
ml	761	27	0.481	0.870	1	0.0
ml	1267	4	0.375	0.375	1	0.0
ml	1266	2	0.250	0.250	1	0.0
ml	1265	4	0.125	0.250	1	0.0
ml	1264	3	0.333	0.833	1	0.0
ml	620	45	0.389	0.567	1	0.0
ml	241	1	1.000	1.000	1	0.0
ml	429	2	0.000	0.500	1	0.0
ml	1237	2	1.000	1.000	1	0.0
ml	1079	21	0.690	0.952	1	0.0
ml	453	1	0.500	0.500	1	0.0
ml	1074	20	0.500	0.875	1	0.0
ml	407	12	0.417	0.667	1	0.0
ml	406	14	0.393	0.607	1	0.0
ml	405	5	0.600	0.800	1	0.0
ml	404	2	0.500	1.000	1	0.0
ml	403	4	0.125	0.750	many	0.0
ml	402	3	0.833	1.000	1	0.0
ml	401	4	0.625	0.875	1	0.0
ml	400	12	0.375	0.875	1	0.0
ml	409	5	0.400	0.800	1	0.0
ml	408	2	0.000	0.750	1	0.0
ml	1260	1	0.500	1.000	many	0.367
ml	1090	2	0.500	1.000	1	0.0
ml	1250	2	0.250	1.000	1	0.0
ml	1251	7	0.500	1.000	1	0.0
ml	1013	4	0.625	0.750	many	0.0
ml	366	1	0.500	1.000	1	0.0
ml	456	3	0.167	0.833	1	0.0
ml	420	10	0.200	0.600	many	0.0
ml	423	2	0.500	1.000	1	0.0
ml	422	4	0.250	0.375	1	0.0
ml	425	2	1.000	1.000	1	0.0
ml	1063	1	0.000	1.000	many	0.0
ml	424	6	0.417	0.667	1	0.0
ml	414	10	0.600	1.000	1	0.0
ml	415	6	0.417	1.000	many	0.0
ml	416	4	0.750	0.875	1	0.0
ml	417	2	0.500	0.500	1	0.0
ml	410	12	0.542	0.875	1	0.008
ml	411	5	0.300	0.500	1	0.0
ml	412	2	0.250	0.750	1	0.0
ml	413	7	0.571	1.000	1	0.0
ml	371	41	0.492	0.589	1	0.0
ml	1257	6	0.667	0.917	1	0.0
ml	922	3	0.167	0.500	1	0.0
ml	372	69	0.688	0.949	1	0.0
ml	375	50	0.730	0.870	1	0.0
ml	374	42	0.583	0.881	1	0.0
ml	377	17	0.559	0.971	1	0.0
ml	376	74	0.818	0.980	many	0.0
ml	1082	99	0.545	0.939	1	0.0
ml	449	1	0.500	1.000	1	0.0
ml	393	11	0.636	0.909	1	0.0
ml	392	21	0.595	0.881	1	0.0
ml	391	2	0.250	0.250	1	0.0
ml	390	86	0.698	0.890	many	0.0
ml	397	17	0.471	0.706	1	0.0
ml	396	8	0.188	0.562	1	0.0
ml	395	3	0.833	1.000	1	0.0
ml	394	6	0.667	0.917	1	0.0
ml	399	18	0.528	0.611	1	0.0
ml	398	5	0.700	0.800	1	0.0
ml	379	8	0.375	0.625	1	0.0
ml	378	1	0.500	0.500	1	0.0
ml	1256	2	0.500	0.750	1	0.0
ml	428	3	0.500	0.667	1	0.0
ml	1254	3	0.500	0.667	1	0.0
ml	1255	16	0.750	0.906	1	0.0
ml	1252	3	1.000	1.000	1	0.0
ml	1253	2	0.250	1.000	1	0.0
ml	368	68	0.669	0.919	1	0.0
ml	369	10	0.800	0.950	1	0.0
ml	421	11	0.636	0.909	1	0.0
ml	367	91	0.604	0.923	1	0.0
ml	364	41	0.780	0.902	1	0.0
ml	365	84	0.649	0.881	1	0.0
ml	362	51	0.373	0.735	1	0.0
ml	363	23	0.565	0.870	1	0.0
ml	1258	2	0.000	0.500	1	0.0
ml	1259	1	1.000	1.000	1	0.0
ml	1234	1	1.000	1.000	1	0.567
ml	1235	3	0.500	0.833	1	0.0
ml	1236	19	0.421	0.579	1	0.0
ml	448	4	0.625	0.875	1	0.0
ml	1230	1	0.000	0.500	1	0.0
ml	1231	1	0.500	0.500	1	0.0
ml	1232	10	0.450	0.750	many	0.0
ml	1233	12	0.583	0.833	1	0.0
ml	443	1	0.500	0.500	1	0.0
ml	442	1	0.500	1.000	1	0.0
ml	441	1	0.000	1.000	1	0.0
ml	440	1	0.000	0.000	1	0.0
ml	1238	8	0.188	0.625	1	0.0
ml	1239	6	0.750	0.917	1	0.0
ml	445	2	0.000	0.500	1	0.0
ml	444	2	0.500	0.500	1	0.0
ml	380	18	0.417	0.750	1	0.0
ml	381	116	0.665	0.845	1	0.0
ml	382	19	0.500	0.868	1	0.0
ml	383	7	0.786	1.000	1	0.2
ml	384	5	0.600	0.900	1	0.0
ml	240	8	0.375	0.688	1	0.0
ml	386	15	0.833	0.867	1	0.0
ml	370	26	0.596	1.000	1	0.0
ml	388	11	0.364	0.909	1	0.0
ml	389	4	0.500	1.000	1	0.0
ml	447	1	0.500	1.000	1	0.0
ml	373	14	0.536	0.857	1	0.0
ml	244	5	0.700	0.800	1	0.0
ml	418	4	0.375	0.750	1	0.0
ml	419	1	0.500	0.500	1	0.0
ml	1241	4	0.875	1.000	1	0.0
ml	1240	5	0.600	0.900	1	0.0
ml	1243	1	0.000	0.500	1	0.0
ml	1242	1	0.000	0.500	1	0.0
ml	1245	2	0.500	1.000	1	0.0
ml	1244	17	0.735	0.941	1	0.0
ml	438	8	0.625	0.812	1	0.0
ml	1246	5	1.000	1.000	1	0.0
ml	436	1	0.500	0.500	1	0.0
ml	1248	10	0.150	0.400	1	0.0
ml	434	1	1.000	1.000	1	0.0
ml	435	3	0.333	1.000	1	0.0
ml	432	1	1.000	1.000	1	0.0
ml	433	2	0.500	0.750	1	0.0
ml	430	1	0.500	1.000	1	0.0
ml	431	2	0.500	0.750	1	0.0
ml	1227	1	0.500	0.500	1	0.0
ml	1226	2	0.500	0.750	1	0.0
ml	1225	2	0.000	0.250	1	0.0
ml	1224	22	0.750	0.864	1	0.0
ml	1223	25	0.520	0.860	1	0.0
ml	1222	23	0.261	0.413	1	0.0
ml	1221	8	0.438	0.938	1	0.0
ml	1220	1	1.000	1.000	1	0.0
ml	450	1	0.000	0.500	1	0.0
ml	451	1	0.000	1.000	1	0.0
ml	452	1	0.500	0.500	1	0.0
ml	387	5	0.600	0.800	many	0.0
ml	454	1	0.000	0.000	1	0.0
ml	455	17	0.618	0.706	1	0.0
ml	1229	13	0.500	0.808	1	0.0
ml	1228	5	0.400	0.700	1	0.0
ml	253	598	0.563	0.940	many	0.0
ml	437	4	0.500	0.625	1	0.0
ml	385	1	0.000	0.000	1	0.0
ml	1212	2	0.500	0.750	1	0.0
ml	1213	7	0.143	0.714	1	0.0
ml	1210	3	0.500	1.000	1	0.0
ml	1211	4	0.250	0.375	1	0.0
ml	1216	2	0.750	1.000	1	0.0
ml	1217	65	0.669	0.923	1	0.0
ml	1214	2	1.000	1.000	1	0.0
ml	1215	28	0.429	0.821	1	0.0
ml	1218	14	0.464	0.821	1	0.0
ml	1219	1	0.500	1.000	1	0.0
ml	1200	21	0.357	0.643	1	0.0
ml	224	5	0.600	0.800	many	0.0
ml	222	5	0.600	0.700	many	0.0
ml	1026	3	0.167	0.167	many	0.0
ml	1045	2	0.500	1.000	1	0.0
ml	1188	12	0.625	0.875	1	0.0
ml	1189	1	0.500	1.000	1	0.0
ml	1186	17	0.559	0.941	1	0.0
ml	1187	22	0.477	0.636	1	0.0
ml	1184	21	0.595	0.952	1	0.0
ml	1185	1	0.500	0.500	1	0.0
ml	1182	42	0.679	0.905	1	0.0
ml	1183	13	0.808	1.000	1	0.0
ml	1181	219	0.413	0.763	1	0.0
ml	726	8	0.188	0.500	1	0.0
ml	446	1	1.000	1.000	1	0.0
ml	274	153	0.637	0.971	many	0.4
ml	616	2	0.500	1.000	0	0.0
ml	275	1	0.000	1.000	1	0.6
ml	1209	10	0.850	1.000	1	0.0
ml	1208	37	0.230	0.662	many	0.0
ml	1205	19	0.684	0.921	1	0.0
ml	1204	14	0.714	0.929	1	0.0
ml	1207	32	0.594	0.875	1	0.0
ml	1206	8	0.688	0.938	1	0.0
ml	1201	10	0.350	0.800	1	0.0
ml	361	6	0.583	0.750	1	0.0
ml	1203	6	0.750	0.917	1	0.0
ml	235	30	0.767	0.933	1	0.0
ml	426	1	0.000	0.500	1	0.0
ml	233	79	0.722	0.987	many	0.0
ml	1199	22	0.591	0.886	1	0.0
ml	1198	5	0.400	0.600	1	0.0
ml	1191	8	0.188	0.562	1	0.0
ml	1190	19	0.684	0.842	1	0.0
ml	1193	15	0.533	0.800	1	0.0
ml	1192	11	0.727	0.818	1	0.0
ml	1195	25	0.440	0.920	1	0.0
ml	1194	14	0.357	0.750	1	0.0
ml	1197	92	0.505	0.918	many	0.0
ml	1196	27	0.333	0.537	1	0.0
ml	1298	2	0.250	0.250	1	0.0
ml	1299	2	0.250	1.000	1	0.0
ml	427	1	0.000	0.000	1	0.0
ml	1292	4	0.750	0.750	1	0.0
ml	1293	1	0.500	0.500	1	0.0
ml	1290	1	0.500	1.000	1	0.0
ml	1291	1	0.500	1.000	1	0.0
ml	1296	1	0.500	1.000	1	0.0
ml	1297	1	0.000	1.000	many	0.3
ml	1294	1	0.000	0.500	1	0.0
ml	1295	2	0.250	0.250	many	0.0
ml	1278	3	0.167	0.667	1	0.0
ml	1279	3	0.333	0.667	1	0.0
ml	1247	2	0.250	0.250	1	0.0
ml	1270	4	0.000	0.250	1	0.0
ml	1271	1	1.000	1.000	1	0.0
ml	1272	1	1.000	1.000	1	0.0
ml	1273	1	0.000	1.000	1	0.0
ml	1274	5	0.300	0.500	1	0.0
ml	1275	2	0.500	0.500	1	0.0
ml	1276	2	0.250	0.250	1	0.0
ml	1277	11	0.318	0.727	1	0.0
ml	1249	3	0.167	0.833	1	0.0
ml	231	4	0.625	0.875	many	0.0
ml	439	2	0.500	0.500	1	0.0
ml	70	5	0.300	0.800	1	0.356
ml	1285	1	0.500	0.500	1	0.0
ml	1284	3	0.500	1.000	1	0.0
ml	1287	1	0.500	1.000	1	0.0
ml	1286	1	0.500	0.500	1	0.0
ml	1281	2	1.000	1.000	1	0.0
ml	1280	4	1.000	1.000	1	0.0
ml	1283	7	0.286	0.286	1	0.0
ml	1282	1	0.500	0.500	1	0.0
ml	1289	2	0.750	0.750	0	0.0
ml	1288	1	1.000	1.000	1	0.0
ml	1002	10	0.250	0.550	1	0.0
mk	126	12	0.792	0.958	many	0.0
mk	763	10	0.450	0.700	many	0.0
mk	1876	68	0.493	0.537	1	0.415
mk	1877	29	0.017	0.017	0	0.0
mk	130	71	0.563	0.768	1	0.584
mk	113	2	0.750	0.750	many	0.0
mk	129	144	0.601	0.771	many	0.639
mk	279	151	0.630	0.818	many	0.0
mk	1890	10	0.500	0.800	1	0.0
mk	1891	6	0.333	0.750	many	0.0
mk	1878	19	0.711	0.842	1	0.0
mk	1879	27	0.722	0.852	1	0.0
mk	289	1	0.000	0.500	0	0.204
mk	1653	2	1.000	1.000	1	0.0
mk	1	654	0.827	0.956	1	0.0
mk	288	30	0.883	0.983	many	0.0
mk	2	6	0.000	0.000	many	0.0
mk	6	75	0.080	0.080	many	0.018
mk	281	35	0.871	0.957	1	0.0
mk	280	646	0.738	0.928	1	0.0
mk	283	340	0.710	0.891	1	0.0
mk	282	21	0.468	0.675	many	0.0
mk	285	103	0.709	0.932	1	0.514
mk	284	25	0.620	0.800	many	0.448
mk	287	70	0.507	0.629	1	0.0
mk	286	32	0.688	0.859	many	0.5
mk	1094	231	0.571	0.859	many	0.486
mk	1095	4	0.500	0.750	1	0.0
mk	1096	1	1.000	1.000	many	0.0
mk	1097	7	0.714	1.000	1	0.0
mk	1091	627	0.671	0.892	1	0.0
mk	1092	47	0.649	0.798	0	0.0
mk	1093	24	0.646	0.938	1	0.375
mk	715	1	0.000	0.000	1	0.0
mk	1098	1	1.000	1.000	1	0.0
mk	1099	3	0.667	0.833	1	0.0
mk	9	9	0.389	0.389	1	0.035
mk	1889	6	0.917	1.000	1	0.0
mk	1888	8	0.562	0.812	1	0.0
mk	1887	5	0.800	0.900	1	0.0
mk	1886	23	0.500	0.761	1	0.0
mk	1885	14	0.750	0.893	1	0.0
mk	1884	2	1.000	1.000	1	0.0
mk	1883	7	0.143	0.429	1	0.275
mk	1882	31	0.323	0.581	many	0.0
mk	1881	12	0.792	0.958	many	0.0
mk	1880	8	0.500	0.688	1	0.0
mk	1559	43	0.477	0.698	many	0.533
mk	1875	20	0.750	0.900	1	0.0
mk	290	1	0.500	0.500	1	0.0
ur	2617	18	0.258	0.318	1	0.344
ur	2595	5	0.169	0.254	1	0.3
ur	2615	1	0.250	0.250	0	0.4
ur	2597	114	0.310	0.413	1	0.334
ur	2590	167	0.251	0.343	1	0.298
ur	2612	5	0.287	0.327	1	0.34
ur	2592	131	0.139	0.208	1	0.192
ur	2593	53	0.252	0.318	1	0.298
ur	2634	1	0.333	0.333	1	0.4
ur	2613	1	0.333	0.333	many	0.2
ur	2598	3	0.233	0.345	1	0.267
ur	2599	37	0.261	0.387	1	0.319
ur	2619	1	0.125	0.250	1	0.4
ur	2618	2	0.197	0.322	1	0.25
ur	270	1	0.200	0.400	many	0.4
ur	2578	1	0.000	0.000	1	0.1
ur	2614	2	0.200	0.400	1	0.15
ur	2216	1	0.125	0.125	many	0.594
ur	2626	4	0.113	0.185	0	0.2
ur	2605	6	0.332	0.407	1	0.283
ur	34	1	0.400	0.400	1	0.3
ur	2601	46	0.232	0.315	1	0.278
ur	24	2	0.250	0.250	1	0.6
ur	25	3	0.042	0.108	1	0.0
ur	26	16	0.324	0.360	many	0.237
ur	27	2	0.350	0.350	1	0.4
ur	20	1	0.400	0.400	1	0.6
ur	21	6	0.127	0.360	1	0.133
ur	22	425	0.224	0.306	1	0.227
ur	23	39	0.139	0.208	many	0.0
ur	2610	8	0.266	0.343	many	0.0
ur	1072	35	0.274	0.346	1	0.271
ur	29	36	0.267	0.368	many	0.3
ur	2611	18	0.141	0.247	1	0.117
ur	2606	13	0.349	0.394	1	0.0
ur	2623	5	0.223	0.223	1	0.34
ur	28	4	0.224	0.224	0	0.175
ur	2604	16	0.242	0.293	1	0.406
ur	2586	23	0.189	0.357	1	0.304
ur	2620	4	0.104	0.167	1	0.0
ur	2607	17	0.266	0.300	1	0.288
ur	2600	34	0.176	0.291	1	0.206
ur	2627	1	0.250	0.500	0	0.2
ur	2602	1	0.167	0.333	1	0.2
ur	2603	13	0.177	0.321	1	0.262
ur	2616	3	0.189	0.256	1	0.333
ur	2628	1	0.000	0.000	1	0.1
ur	2629	1	0.667	0.667	1	0.4
ur	2608	5	0.227	0.319	1	0.3
ur	2609	1	0.200	0.400	1	0.4
ur	2589	63	0.176	0.232	1	0.181
ur	2624	1	0.250	0.250	1	0.6
ur	2633	1	0.250	0.250	0	0.5
ur	2622	2	0.155	0.211	1	0.25
ur	32	1	0.500	0.500	1	0.4
ur	1554	2	0.243	0.243	1	0.35
ur	11	1	0.000	0.000	many	0.65
ur	15	222	0.259	0.320	1	0.364
ur	14	50	0.017	0.108	many	0.0
ur	17	524	0.279	0.342	1	0.392
ur	16	5	0.159	0.272	1	0.06
ur	33	62	0.190	0.290	1	0.295
ur	18	1032	0.258	0.381	many	0.0
ur	31	64	0.083	0.171	many	0.365
ur	30	2	0.334	0.416	1	0.35
ur	788	1	0.200	0.200	1	0.0
ur	36	301	0.273	0.365	1	0.333
ur	35	27	0.211	0.287	1	0.27
ur	1822	11	0.121	0.243	many	0.091
ur	19	25	0.241	0.294	1	0.0
ur	2625	1	0.000	0.250	1	0.2
ur	2108	1	0.200	0.200	0	0.0
ur	476	3	0.067	0.189	many	0.2
ur	1811	1	0.000	0.250	1	0.3
ur	2621	1	0.400	0.400	1	0.2
ms	1147	82	0.610	0.933	many	0.4
ms	219	4	0.625	0.875	0	0.589
ms	1546	29	0.672	0.897	0	0.0
ms	3556	51	0.431	0.755	1	0.451
ms	3129	64	0.625	0.883	1	0.475
ms	8	166	0.587	0.937	many	0.0
ms	2702	7	0.357	0.929	many	0.4
ms	3400	32	0.641	0.938	0	0.0
ms	1495	51	0.676	0.853	0	0.547
ms	3563	2	0.500	1.000	0	0.3
ms	3560	23	0.630	0.870	1	0.0
ms	3561	3	0.500	0.667	0	0.667
ms	3566	3	0.500	0.500	0	0.0
ms	3564	3	0.500	0.667	0	0.533
ms	3565	14	0.286	0.607	0	0.0
ms	2214	4	0.625	0.875	1	0.0
ms	2494	22	0.500	0.750	1	0.27
ms	2397	1	0.500	1.000	0	0.5
ms	2394	1	0.500	0.500	1	0.2
ms	2392	38	0.605	0.855	1	0.384
ms	2393	10	0.500	0.800	1	0.57
ms	2390	5	0.500	0.900	0	0.66
ms	2391	94	0.580	0.814	1	0.273
ms	1384	8	0.688	0.812	1	0.688
ms	1663	24	0.750	0.979	0	0.0
ms	2148	242	0.653	0.895	many	0.542
ms	2778	2	0.750	1.000	1	0.65
ms	2776	1	0.000	0.500	1	0.2
ms	2777	1	0.000	1.000	1	0.4
ms	275	1	0.000	0.500	1	0.6
ms	836	13	0.346	0.654	0	0.616
ms	2546	13	0.000	0.000	0	0.0
ms	2305	48	0.542	0.896	many	0.0
ms	3572	1	0.500	1.000	0	0.5
ms	2381	25	0.600	0.960	0	0.0
ms	2383	31	0.710	0.919	1	0.0
ms	2382	474	0.723	0.976	1	0.188
ms	2385	15	0.500	0.800	1	0.3
ms	2384	17	0.676	0.853	1	0.535
ms	2387	7	0.643	0.857	1	0.686
ms	2386	7	0.571	0.857	1	0.0
ms	2389	41	0.659	0.854	0	0.585
ms	2388	53	0.585	0.877	1	0.385
ms	1656	3	0.667	1.000	0	0.197
ms	2076	29	0.586	0.897	many	0.65
ms	1234	3	0.667	0.833	1	0.567
ms	3557	5	0.800	0.800	0	0.62
ms	3259	3	0.500	0.833	1	0.0
ms	2449	5	0.600	0.800	0	0.0
ms	3266	3	0.500	0.667	1	0.433
ms	902	148	0.625	0.851	1	0.387
ms	1435	144	0.587	0.878	many	0.601
ms	906	4	0.375	0.875	0	0.55
ms	904	10	0.650	1.000	many	0.4
ms	905	2	0.500	0.750	1	0.55
ms	908	45	0.711	0.911	0	0.2
ms	2573	31	0.613	0.903	1	0.0
ms	1439	6	0.833	1.000	many	0.65
ms	643	6	0.833	1.000	many	0.0
ms	2165	6	0.583	0.917	1	0.5
ms	2160	21	0.571	1.000	0	0.0
ms	387	1	0.000	0.000	many	0.0
ms	3299	20	0.650	0.925	0	0.379
ms	2198	8	0.562	0.875	0	0.225
ms	1427	30	0.633	0.850	0	0.567
ms	3229	1	0.000	0.000	0	0.0
ms	11	2	0.750	1.000	many	0.65
ms	2211	7	0.714	0.857	many	0.6
ms	3200	3	0.833	0.833	1	0.588
ms	1107	2	0.250	0.250	0	0.6
ms	1104	26	0.635	0.904	1	0.0
ms	1105	7	0.571	0.857	1	0.6
ms	2103	5	0.500	0.900	1	0.5
ms	153	1	0.000	0.000	1	0.0
ms	2863	4	0.625	1.000	0	0.5
ms	601	137	0.591	0.876	1	0.611
ms	1816	2	0.500	0.750	many	0.65
ms	1965	7	0.429	0.714	0	0.0
ms	1193	21	0.548	0.929	1	0.0
ms	3239	9	0.667	0.944	0	0.614
ms	1612	7	0.500	0.929	many	0.433
ms	3194	3	0.500	0.667	1	0.2
ms	5	140	0.586	0.961	many	0.001
ms	3188	43	0.581	0.895	0	0.688
ms	2724	33	0.652	0.909	0	0.0
ms	2125	23	0.565	0.870	1	0.0
ms	2124	2	0.500	0.750	0	0.0
ms	3197	1	0.500	1.000	0	0.0
ms	3196	18	0.639	0.917	0	0.5
ms	3195	28	0.714	0.821	1	0.0
ms	471	39	0.487	0.769	1	0.549
ms	3193	180	0.628	0.892	1	0.557
ms	1059	7	0.500	0.714	1	0.493
ms	2530	25	0.600	0.860	1	0.0
